Date;Time;Severity;From;Line;Message
2016/11/28;14:36:29.466;INFO;cfg-proc.cpp;383;"Configuraciï¿½n Recibida..."
2016/11/28;14:36:29.717;DEBUG;his-proc.cpp;40;"TO-SNMP-SERVICE (127.0.0.1:65000): C,C00,1"
2016/11/28;14:36:37.397;DEBUG;his-proc.cpp;40;"TO-SNMP-SERVICE (127.0.0.1:65000): C,C00,1"
2016/11/28;14:36:37.495;DEBUG;cfg-proc.cpp;378;"Chequeando Configuracion en: 192.168.0.212..."
2016/11/28;14:36:48.416;DEBUG;his-proc.cpp;40;"TO-SNMP-SERVICE (127.0.0.1:65000): C,C00,1"
2016/11/28;14:36:48.523;DEBUG;cfg-proc.cpp;378;"Chequeando Configuracion en: 192.168.0.212..."
2016/11/28;14:36:59.463;DEBUG;his-proc.cpp;40;"TO-SNMP-SERVICE (127.0.0.1:65000): C,C00,1"
2016/11/28;14:36:59.570;DEBUG;cfg-proc.cpp;378;"Chequeando Configuracion en: 192.168.0.212..."
2016/11/28;14:37:10.500;DEBUG;his-proc.cpp;40;"TO-SNMP-SERVICE (127.0.0.1:65000): C,C00,1"
2016/11/28;14:37:10.607;DEBUG;cfg-proc.cpp;378;"Chequeando Configuracion en: 192.168.0.212..."
2016/11/28;14:37:14.187;DEBUG;his-proc.cpp;40;"TO-SNMP-SERVICE (192.168.0.214:65000): C,C03"
2016/11/28;14:37:14.217;ERROR;his-proc.cpp;64;"Excepcion: WIN32(ERROR: 10054). recvfrom. Local=65003, Remoto:65000"
2016/11/28;14:37:19.191;DEBUG;his-proc.cpp;40;"TO-SNMP-SERVICE (192.168.0.214:65000): C,C03"
2016/11/28;14:37:19.210;ERROR;his-proc.cpp;64;"Excepcion: WIN32(ERROR: 10054). recvfrom. Local=65003, Remoto:65000"
2016/11/28;14:37:21.536;DEBUG;his-proc.cpp;40;"TO-SNMP-SERVICE (127.0.0.1:65000): C,C00,1"
2016/11/28;14:37:21.634;DEBUG;cfg-proc.cpp;378;"Chequeando Configuracion en: 192.168.0.212..."
2016/11/28;14:37:24.192;DEBUG;his-proc.cpp;40;"TO-SNMP-SERVICE (192.168.0.214:65000): C,C03"
2016/11/28;14:37:24.223;ERROR;his-proc.cpp;64;"Excepcion: WIN32(ERROR: 10054). recvfrom. Local=65003, Remoto:65000"
2016/11/28;14:37:29.194;DEBUG;his-proc.cpp;40;"TO-SNMP-SERVICE (192.168.0.214:65000): C,C03"
2016/11/28;14:37:29.223;ERROR;his-proc.cpp;64;"Excepcion: WIN32(ERROR: 10054). recvfrom. Local=65003, Remoto:65000"
2016/11/28;14:37:32.563;DEBUG;his-proc.cpp;40;"TO-SNMP-SERVICE (127.0.0.1:65000): C,C00,1"
2016/11/28;14:37:32.670;DEBUG;cfg-proc.cpp;378;"Chequeando Configuracion en: 192.168.0.212..."
2016/11/28;14:37:34.200;DEBUG;his-proc.cpp;40;"TO-SNMP-SERVICE (192.168.0.214:65000): C,C03"
2016/11/28;14:37:34.214;ERROR;his-proc.cpp;64;"Excepcion: WIN32(ERROR: 10054). recvfrom. Local=65003, Remoto:65000"
2016/11/28;14:37:39.208;DEBUG;his-proc.cpp;40;"TO-SNMP-SERVICE (192.168.0.214:65000): C,C03"
2016/11/28;14:37:39.236;ERROR;his-proc.cpp;64;"Excepcion: WIN32(ERROR: 10054). recvfrom. Local=65003, Remoto:65000"
2016/11/28;14:37:43.613;DEBUG;his-proc.cpp;40;"TO-SNMP-SERVICE (127.0.0.1:65000): C,C00,1"
2016/11/28;14:37:43.717;DEBUG;cfg-proc.cpp;378;"Chequeando Configuracion en: 192.168.0.212..."
2016/11/28;14:37:44.221;DEBUG;his-proc.cpp;40;"TO-SNMP-SERVICE (192.168.0.214:65000): C,C03"
2016/11/28;14:37:44.237;ERROR;his-proc.cpp;64;"Excepcion: WIN32(ERROR: 10054). recvfrom. Local=65003, Remoto:65000"
2016/11/28;14:37:49.211;DEBUG;his-proc.cpp;40;"TO-SNMP-SERVICE (192.168.0.214:65000): C,C03"
2016/11/28;14:37:49.243;ERROR;his-proc.cpp;64;"Excepcion: WIN32(ERROR: 10054). recvfrom. Local=65003, Remoto:65000"
2016/11/28;14:37:54.219;DEBUG;his-proc.cpp;40;"TO-SNMP-SERVICE (192.168.0.214:65000): C,C03"
2016/11/28;14:37:54.243;ERROR;his-proc.cpp;64;"Excepcion: WIN32(ERROR: 10054). recvfrom. Local=65003, Remoto:65000"
2016/11/28;14:37:54.660;DEBUG;his-proc.cpp;40;"TO-SNMP-SERVICE (127.0.0.1:65000): C,C00,1"
2016/11/28;14:37:54.769;DEBUG;cfg-proc.cpp;378;"Chequeando Configuracion en: 192.168.0.212..."
2016/11/28;14:37:59.216;DEBUG;his-proc.cpp;40;"TO-SNMP-SERVICE (192.168.0.214:65000): C,C03"
2016/11/28;14:37:59.248;ERROR;his-proc.cpp;64;"Excepcion: WIN32(ERROR: 10054). recvfrom. Local=65003, Remoto:65000"
2016/11/28;14:38:04.221;DEBUG;his-proc.cpp;40;"TO-SNMP-SERVICE (192.168.0.214:65000): C,C03"
2016/11/28;14:38:04.251;ERROR;his-proc.cpp;64;"Excepcion: WIN32(ERROR: 10054). recvfrom. Local=65003, Remoto:65000"
2016/11/28;14:38:05.708;DEBUG;his-proc.cpp;40;"TO-SNMP-SERVICE (127.0.0.1:65000): C,C00,1"
2016/11/28;14:38:05.815;DEBUG;cfg-proc.cpp;378;"Chequeando Configuracion en: 192.168.0.212..."
2016/11/28;14:38:09.214;DEBUG;his-proc.cpp;40;"TO-SNMP-SERVICE (192.168.0.214:65000): C,C03"
2016/11/28;14:38:09.229;ERROR;his-proc.cpp;64;"Excepcion: WIN32(ERROR: 10054). recvfrom. Local=65003, Remoto:65000"
2016/11/28;14:38:14.230;DEBUG;his-proc.cpp;40;"TO-SNMP-SERVICE (192.168.0.214:65000): C,C03"
2016/11/28;14:38:14.257;ERROR;his-proc.cpp;64;"Excepcion: WIN32(ERROR: 10054). recvfrom. Local=65003, Remoto:65000"
2016/11/28;14:38:16.736;DEBUG;his-proc.cpp;40;"TO-SNMP-SERVICE (127.0.0.1:65000): C,C00,1"
2016/11/28;14:38:16.843;DEBUG;cfg-proc.cpp;378;"Chequeando Configuracion en: 192.168.0.212..."
2016/11/28;14:38:19.240;DEBUG;his-proc.cpp;40;"TO-SNMP-SERVICE (192.168.0.214:65000): C,C03"
2016/11/28;14:38:19.269;ERROR;his-proc.cpp;64;"Excepcion: WIN32(ERROR: 10054). recvfrom. Local=65003, Remoto:65000"
2016/11/28;14:38:24.242;DEBUG;his-proc.cpp;40;"TO-SNMP-SERVICE (192.168.0.214:65000): C,C03"
2016/11/28;14:38:24.269;ERROR;his-proc.cpp;64;"Excepcion: WIN32(ERROR: 10054). recvfrom. Local=65003, Remoto:65000"
2016/11/28;14:38:27.796;DEBUG;his-proc.cpp;40;"TO-SNMP-SERVICE (127.0.0.1:65000): C,C00,1"
2016/11/28;14:38:27.893;DEBUG;cfg-proc.cpp;378;"Chequeando Configuracion en: 192.168.0.212..."
2016/11/28;14:38:29.233;DEBUG;his-proc.cpp;40;"TO-SNMP-SERVICE (192.168.0.214:65000): C,C03"
2016/11/28;14:38:29.249;ERROR;his-proc.cpp;64;"Excepcion: WIN32(ERROR: 10054). recvfrom. Local=65003, Remoto:65000"
2016/11/28;14:38:34.241;DEBUG;his-proc.cpp;40;"TO-SNMP-SERVICE (192.168.0.214:65000): C,C03"
2016/11/28;14:38:34.270;ERROR;his-proc.cpp;64;"Excepcion: WIN32(ERROR: 10054). recvfrom. Local=65003, Remoto:65000"
2016/11/28;14:38:38.830;DEBUG;his-proc.cpp;40;"TO-SNMP-SERVICE (127.0.0.1:65000): C,C00,1"
2016/11/28;14:38:38.939;DEBUG;cfg-proc.cpp;378;"Chequeando Configuracion en: 192.168.0.212..."
2016/11/28;14:38:39.248;DEBUG;his-proc.cpp;40;"TO-SNMP-SERVICE (192.168.0.214:65000): C,C03"
2016/11/28;14:38:39.279;ERROR;his-proc.cpp;64;"Excepcion: WIN32(ERROR: 10054). recvfrom. Local=65003, Remoto:65000"
2016/11/28;14:38:44.252;DEBUG;his-proc.cpp;40;"TO-SNMP-SERVICE (192.168.0.214:65000): C,C03"
2016/11/28;14:38:44.282;ERROR;his-proc.cpp;64;"Excepcion: WIN32(ERROR: 10054). recvfrom. Local=65003, Remoto:65000"
2016/11/28;14:38:49.254;DEBUG;his-proc.cpp;40;"TO-SNMP-SERVICE (192.168.0.214:65000): C,C03"
2016/11/28;14:38:49.285;ERROR;his-proc.cpp;64;"Excepcion: WIN32(ERROR: 10054). recvfrom. Local=65003, Remoto:65000"
2016/11/28;14:38:49.894;DEBUG;his-proc.cpp;40;"TO-SNMP-SERVICE (127.0.0.1:65000): C,C00,1"
2016/11/28;14:38:49.991;DEBUG;cfg-proc.cpp;378;"Chequeando Configuracion en: 192.168.0.212..."
2016/11/28;14:38:54.257;DEBUG;his-proc.cpp;40;"TO-SNMP-SERVICE (192.168.0.214:65000): C,C03"
2016/11/28;14:38:54.287;ERROR;his-proc.cpp;64;"Excepcion: WIN32(ERROR: 10054). recvfrom. Local=65003, Remoto:65000"
2016/11/28;14:38:59.258;DEBUG;his-proc.cpp;40;"TO-SNMP-SERVICE (192.168.0.214:65000): C,C03"
2016/11/28;14:38:59.284;ERROR;his-proc.cpp;64;"Excepcion: WIN32(ERROR: 10054). recvfrom. Local=65003, Remoto:65000"
2016/11/28;14:39:00.943;DEBUG;his-proc.cpp;40;"TO-SNMP-SERVICE (127.0.0.1:65000): C,C00,1"
2016/11/28;14:39:01.040;DEBUG;cfg-proc.cpp;378;"Chequeando Configuracion en: 192.168.0.212..."
2016/11/28;14:39:04.267;DEBUG;his-proc.cpp;40;"TO-SNMP-SERVICE (192.168.0.214:65000): C,C03"
2016/11/28;14:39:04.300;ERROR;his-proc.cpp;64;"Excepcion: WIN32(ERROR: 10054). recvfrom. Local=65003, Remoto:65000"
2016/11/28;14:39:09.269;DEBUG;his-proc.cpp;40;"TO-SNMP-SERVICE (192.168.0.214:65000): C,C03"
2016/11/28;14:39:09.285;ERROR;his-proc.cpp;64;"Excepcion: WIN32(ERROR: 10054). recvfrom. Local=65003, Remoto:65000"
2016/11/28;14:39:11.982;DEBUG;his-proc.cpp;40;"TO-SNMP-SERVICE (127.0.0.1:65000): C,C00,1"
2016/11/28;14:39:12.089;DEBUG;cfg-proc.cpp;378;"Chequeando Configuracion en: 192.168.0.212..."
2016/11/28;14:39:14.267;DEBUG;his-proc.cpp;40;"TO-SNMP-SERVICE (192.168.0.214:65000): C,C03"
2016/11/28;14:39:14.281;ERROR;his-proc.cpp;64;"Excepcion: WIN32(ERROR: 10054). recvfrom. Local=65003, Remoto:65000"
2016/11/28;14:39:23.018;DEBUG;his-proc.cpp;40;"TO-SNMP-SERVICE (127.0.0.1:65000): C,C00,1"
2016/11/28;14:39:23.125;DEBUG;cfg-proc.cpp;378;"Chequeando Configuracion en: 192.168.0.212..."
2016/11/28;14:39:34.055;DEBUG;his-proc.cpp;40;"TO-SNMP-SERVICE (127.0.0.1:65000): C,C00,1"
2016/11/28;14:39:34.149;DEBUG;cfg-proc.cpp;378;"Chequeando Configuracion en: 192.168.0.212..."
2016/11/28;14:39:45.069;DEBUG;his-proc.cpp;40;"TO-SNMP-SERVICE (127.0.0.1:65000): C,C00,1"
2016/11/28;14:39:45.183;DEBUG;cfg-proc.cpp;378;"Chequeando Configuracion en: 192.168.0.212..."
2016/11/28;14:39:56.099;DEBUG;his-proc.cpp;40;"TO-SNMP-SERVICE (127.0.0.1:65000): C,C00,1"
2016/11/28;14:39:56.204;DEBUG;cfg-proc.cpp;378;"Chequeando Configuracion en: 192.168.0.212..."
2016/11/28;14:40:07.124;DEBUG;his-proc.cpp;40;"TO-SNMP-SERVICE (127.0.0.1:65000): C,C00,1"
2016/11/28;14:40:07.231;DEBUG;cfg-proc.cpp;378;"Chequeando Configuracion en: 192.168.0.212..."
2016/11/28;14:40:14.286;DEBUG;his-proc.cpp;40;"TO-SNMP-SERVICE (192.168.0.214:65000): C,C03"
2016/11/28;14:40:14.304;ERROR;his-proc.cpp;64;"Excepcion: WIN32(ERROR: 10054). recvfrom. Local=65003, Remoto:65000"
2016/11/28;14:40:18.180;DEBUG;his-proc.cpp;40;"TO-SNMP-SERVICE (127.0.0.1:65000): C,C00,1"
2016/11/28;14:40:18.279;DEBUG;cfg-proc.cpp;378;"Chequeando Configuracion en: 192.168.0.212..."
2016/11/28;14:40:29.209;DEBUG;his-proc.cpp;40;"TO-SNMP-SERVICE (127.0.0.1:65000): C,C00,1"
2016/11/28;14:40:29.317;DEBUG;cfg-proc.cpp;378;"Chequeando Configuracion en: 192.168.0.212..."
2016/11/28;14:40:40.245;DEBUG;his-proc.cpp;40;"TO-SNMP-SERVICE (127.0.0.1:65000): C,C00,1"
2016/11/28;14:40:40.342;DEBUG;cfg-proc.cpp;378;"Chequeando Configuracion en: 192.168.0.212..."
2016/11/28;14:41:18.846;INFO;uv5ki-gw-cfg.cpp;59;"UG5K-U BETA-1 (ULISES) CfgServer: (WIN-VER) Iniciado en "".\"". "
2016/11/28;14:41:18.867;INFO;uv5ki-gw-cfg.cpp;60;"ENTER para SALIR."
2016/11/28;14:41:18.882;INFO;his-proc.cpp;25;"HistClient (5856) running..."
2016/11/28;14:41:18.901;INFO;man-proc.cpp;46;"ManProc (5856) running..."
2016/11/28;14:41:18.915;INFO;cfg-proc.cpp;347;"SoapClientProc (5856) running..."
2016/11/28;14:41:18.928;INFO;cfg-proc.cpp;355;"SoapClientProc running. GetWorkingIpAddressAndName (192.168.0.129-192.168.1.5-CGW2)."
2016/11/28;14:41:18.944;INFO;file-supervisor.cpp;59;"FileSupervisor (5856) running..."
2016/11/28;14:41:18.963;INFO;web-app-server.cpp;25;"WebAppServer. Starting (8080) (.\appweb) (ug5kweb-index.html)..."
2016/11/28;14:41:18.977;INFO;web-app-server.cpp;37;"WebAppServer. Started..."
2016/11/28;14:41:18.989;INFO;web-app-server.cpp;53;"WebAppServer (5856) running..."
2016/11/28;14:41:19.002;ERROR;comm-conversor.cpp;98;"Intento Escritura String Vacio en INI (RTSP-IP_REC_A)."
2016/11/28;14:41:19.016;ERROR;comm-conversor.cpp;98;"Intento Escritura String Vacio en INI (AGENTE-NAME)."
2016/11/28;14:41:19.030;ERROR;comm-conversor.cpp;98;"Intento Escritura String Vacio en INI (AGENTE-LOCATION)."
2016/11/28;14:41:19.047;ERROR;comm-conversor.cpp;98;"Intento Escritura String Vacio en INI (AGENTE-CONTACT)."
2016/11/28;14:41:19.063;ERROR;comm-conversor.cpp;98;"Intento Escritura String Vacio en INI (AGENTE-SNMPV2COMM)."
2016/11/28;14:41:19.077;INFO;cfg-proc.cpp;363;"SoapClientProc running. Leida LAST_CFG"
2016/11/28;14:41:19.109;DEBUG;cfg-proc.cpp;378;"Chequeando Configuracion en: 192.168.0.212..."
2016/11/28;14:41:19.233;INFO;cfg-proc.cpp;381;"Solicitando Configuracion a: 192.168.0.212..."
2016/11/28;14:41:19.253;DEBUG;soap-config.cpp;11;"SOAP: GetVersionConfiguracion desde 192.168.0.212"
2016/11/28;14:41:19.269;DEBUG;soap-config.cpp;14;"SOAP: GetParametrosGenerales desde 192.168.0.212"
2016/11/28;14:41:19.295;DEBUG;soap-config.cpp;17;"SOAP: GetParametrosMulticast desde 192.168.0.212"
2016/11/28;14:41:19.329;DEBUG;soap-config.cpp;20;"SOAP: GetPlanAsignacionRecursos desde 192.168.0.212"
2016/11/28;14:41:19.403;DEBUG;soap-config.cpp;23;"SOAP: GetPlanAsignacionUsuarios desde 192.168.0.212"
2016/11/28;14:41:19.441;DEBUG;soap-config.cpp;26;"SOAP: GetPlanDireccionamientoIP desde 192.168.0.212"
2016/11/28;14:41:19.546;DEBUG;soap-config.cpp;29;"SOAP: GetPlanDireccionamientoSIP desde 192.168.0.212"
2016/11/28;14:41:19.592;DEBUG;soap-config.cpp;32;"SOAP: GetPlanRedes desde 192.168.0.212"
2016/11/28;14:41:19.626;DEBUG;soap-config.cpp;35;"SOAP: GetPlanTroncales desde 192.168.0.212"
2016/11/28;14:41:19.671;DEBUG;soap-config.cpp;38;"SOAP: GetPlanNumeracionATS desde 192.168.0.212"
2016/11/28;14:41:19.748;DEBUG;soap-config.cpp;41;"SOAP: GetCfgPasarela desde 192.168.0.212"
2016/11/28;14:41:19.887;DEBUG;his-proc.cpp;40;"TO-SNMP-SERVICE (192.168.0.214:65000): C,C03"
2016/11/28;14:41:19.905;ERROR;his-proc.cpp;64;"Excepcion: WIN32(ERROR: 10054). recvfrom. Local=65003, Remoto:65000"
2016/11/28;14:41:20.104;ERROR;comm-conversor.cpp;98;"Intento Escritura String Vacio en INI (RTSP-IP_REC_A)."
2016/11/28;14:41:20.118;ERROR;comm-conversor.cpp;98;"Intento Escritura String Vacio en INI (AGENTE-NAME)."
2016/11/28;14:41:20.132;ERROR;comm-conversor.cpp;98;"Intento Escritura String Vacio en INI (AGENTE-LOCATION)."
2016/11/28;14:41:20.147;ERROR;comm-conversor.cpp;98;"Intento Escritura String Vacio en INI (AGENTE-CONTACT)."
2016/11/28;14:41:20.160;ERROR;comm-conversor.cpp;98;"Intento Escritura String Vacio en INI (AGENTE-SNMPV2COMM)."
2016/11/28;14:41:20.174;DEBUG;cfg-proc.cpp;568;"SoapClientProc: MCAST-JOIN(224.100.10.1:1000)"
2016/11/28;14:41:20.187;DEBUG;cfg-proc.cpp;131;"Cambio Estado sincronizacion => 0"
2016/11/28;14:41:20.200;INFO;cfg-proc.cpp;383;"Configuraciï¿½n Recibida..."
2016/11/28;14:41:20.215;DEBUG;his-proc.cpp;40;"TO-SNMP-SERVICE (127.0.0.1:65000): C,C00,1"
2016/11/28;14:41:30.952;DEBUG;his-proc.cpp;40;"TO-SNMP-SERVICE (127.0.0.1:65000): C,C00,1"
2016/11/28;14:41:31.060;DEBUG;cfg-proc.cpp;378;"Chequeando Configuracion en: 192.168.0.212..."
2016/11/28;14:41:41.982;DEBUG;his-proc.cpp;40;"TO-SNMP-SERVICE (127.0.0.1:65000): C,C00,1"
2016/11/28;14:41:42.086;DEBUG;cfg-proc.cpp;378;"Chequeando Configuracion en: 192.168.0.212..."
2016/11/28;14:41:53.002;DEBUG;his-proc.cpp;40;"TO-SNMP-SERVICE (127.0.0.1:65000): C,C00,1"
2016/11/28;14:41:53.109;DEBUG;cfg-proc.cpp;378;"Chequeando Configuracion en: 192.168.0.212..."
2016/11/28;14:42:04.050;DEBUG;his-proc.cpp;40;"TO-SNMP-SERVICE (127.0.0.1:65000): C,C00,1"
2016/11/28;14:42:04.155;DEBUG;cfg-proc.cpp;378;"Chequeando Configuracion en: 192.168.0.212..."
2016/11/28;14:42:15.085;DEBUG;his-proc.cpp;40;"TO-SNMP-SERVICE (127.0.0.1:65000): C,C00,1"
2016/11/28;14:42:15.189;DEBUG;cfg-proc.cpp;378;"Chequeando Configuracion en: 192.168.0.212..."
2016/11/28;14:42:19.905;DEBUG;his-proc.cpp;40;"TO-SNMP-SERVICE (192.168.0.129:65000): C,C03"
2016/11/28;14:42:19.944;ERROR;his-proc.cpp;64;"Excepcion: WIN32(ERROR: 10054). recvfrom. Local=65003, Remoto:65000"
2016/11/28;14:42:26.112;DEBUG;his-proc.cpp;40;"TO-SNMP-SERVICE (127.0.0.1:65000): C,C00,1"
2016/11/28;14:42:26.219;DEBUG;cfg-proc.cpp;378;"Chequeando Configuracion en: 192.168.0.212..."
2016/11/28;14:42:37.149;DEBUG;his-proc.cpp;40;"TO-SNMP-SERVICE (127.0.0.1:65000): C,C00,1"
2016/11/28;14:42:37.256;DEBUG;cfg-proc.cpp;378;"Chequeando Configuracion en: 192.168.0.212..."
2016/11/28;14:42:47.911;DEBUG;his-proc.cpp;40;"TO-SNMP-SERVICE (192.168.0.129:65000): C,C03"
2016/11/28;14:42:47.945;ERROR;his-proc.cpp;64;"Excepcion: WIN32(ERROR: 10054). recvfrom. Local=65003, Remoto:65000"
2016/11/28;14:42:48.195;DEBUG;his-proc.cpp;40;"TO-SNMP-SERVICE (127.0.0.1:65000): C,C00,1"
2016/11/28;14:42:48.293;DEBUG;cfg-proc.cpp;378;"Chequeando Configuracion en: 192.168.0.212..."
2016/11/28;14:42:52.920;DEBUG;his-proc.cpp;40;"TO-SNMP-SERVICE (192.168.0.129:65000): C,C03"
2016/11/28;14:42:52.953;ERROR;his-proc.cpp;64;"Excepcion: WIN32(ERROR: 10054). recvfrom. Local=65003, Remoto:65000"
2016/11/28;14:42:57.917;DEBUG;his-proc.cpp;40;"TO-SNMP-SERVICE (192.168.0.129:65000): C,C03"
2016/11/28;14:42:57.948;ERROR;his-proc.cpp;64;"Excepcion: WIN32(ERROR: 10054). recvfrom. Local=65003, Remoto:65000"
2016/11/28;14:42:59.248;DEBUG;his-proc.cpp;40;"TO-SNMP-SERVICE (127.0.0.1:65000): C,C00,1"
2016/11/28;14:42:59.355;DEBUG;cfg-proc.cpp;378;"Chequeando Configuracion en: 192.168.0.212..."
2016/11/28;14:43:02.922;DEBUG;his-proc.cpp;40;"TO-SNMP-SERVICE (192.168.0.129:65000): C,C03"
2016/11/28;14:43:02.953;ERROR;his-proc.cpp;64;"Excepcion: WIN32(ERROR: 10054). recvfrom. Local=65003, Remoto:65000"
2016/11/28;14:43:07.926;DEBUG;his-proc.cpp;40;"TO-SNMP-SERVICE (192.168.0.129:65000): C,C03"
2016/11/28;14:43:07.959;ERROR;his-proc.cpp;64;"Excepcion: WIN32(ERROR: 10054). recvfrom. Local=65003, Remoto:65000"
2016/11/28;14:43:10.306;DEBUG;his-proc.cpp;40;"TO-SNMP-SERVICE (127.0.0.1:65000): C,C00,1"
2016/11/28;14:43:10.403;DEBUG;cfg-proc.cpp;378;"Chequeando Configuracion en: 192.168.0.212..."
2016/11/28;14:46:01.324;INFO;uv5ki-gw-cfg.cpp;59;"UG5K-U BETA-1 (ULISES) CfgServer: (WIN-VER) Iniciado en "".\"". "
2016/11/28;14:46:01.342;INFO;uv5ki-gw-cfg.cpp;60;"ENTER para SALIR."
2016/11/28;14:46:01.355;INFO;his-proc.cpp;25;"HistClient (11360) running..."
2016/11/28;14:46:01.367;INFO;man-proc.cpp;46;"ManProc (11360) running..."
2016/11/28;14:46:01.380;INFO;cfg-proc.cpp;347;"SoapClientProc (11360) running..."
2016/11/28;14:46:01.394;INFO;cfg-proc.cpp;355;"SoapClientProc running. GetWorkingIpAddressAndName (192.168.0.129-192.168.1.5-CGW2)."
2016/11/28;14:46:01.410;INFO;web-app-server.cpp;25;"WebAppServer. Starting (8080) (.\appweb) (ug5kweb-index.html)..."
2016/11/28;14:46:01.427;INFO;file-supervisor.cpp;59;"FileSupervisor (11360) running..."
2016/11/28;14:46:01.441;INFO;web-app-server.cpp;37;"WebAppServer. Started..."
2016/11/28;14:46:01.453;INFO;web-app-server.cpp;53;"WebAppServer (11360) running..."
2016/11/28;14:46:01.466;ERROR;comm-conversor.cpp;98;"Intento Escritura String Vacio en INI (RTSP-IP_REC_A)."
2016/11/28;14:46:01.480;ERROR;comm-conversor.cpp;98;"Intento Escritura String Vacio en INI (AGENTE-NAME)."
2016/11/28;14:46:01.493;ERROR;comm-conversor.cpp;98;"Intento Escritura String Vacio en INI (AGENTE-LOCATION)."
2016/11/28;14:46:01.507;ERROR;comm-conversor.cpp;98;"Intento Escritura String Vacio en INI (AGENTE-CONTACT)."
2016/11/28;14:46:01.521;ERROR;comm-conversor.cpp;98;"Intento Escritura String Vacio en INI (AGENTE-SNMPV2COMM)."
2016/11/28;14:46:01.535;INFO;cfg-proc.cpp;363;"SoapClientProc running. Leida LAST_CFG"
2016/11/28;14:46:01.569;DEBUG;cfg-proc.cpp;378;"Chequeando Configuracion en: 192.168.0.212..."
2016/11/28;14:46:01.594;DEBUG;cfg-proc.cpp;568;"SoapClientProc: MCAST-JOIN(224.100.10.1:1000)"
2016/11/28;14:46:01.609;DEBUG;cfg-proc.cpp;131;"Cambio Estado sincronizacion => 0"
2016/11/28;14:46:01.622;DEBUG;his-proc.cpp;40;"TO-SNMP-SERVICE (127.0.0.1:65000): C,C00,1"
2016/11/28;14:46:02.403;DEBUG;his-proc.cpp;40;"TO-SNMP-SERVICE (192.168.0.129:65000): C,C03"
2016/11/28;14:46:02.429;ERROR;his-proc.cpp;64;"Excepcion: WIN32(ERROR: 10054). recvfrom. Local=65003, Remoto:65000"
2016/11/28;14:46:12.552;DEBUG;his-proc.cpp;40;"TO-SNMP-SERVICE (127.0.0.1:65000): C,C00,1"
2016/11/28;14:46:12.659;DEBUG;cfg-proc.cpp;378;"Chequeando Configuracion en: 192.168.0.212..."
2016/11/28;14:46:23.592;DEBUG;his-proc.cpp;40;"TO-SNMP-SERVICE (127.0.0.1:65000): C,C00,1"
2016/11/28;14:46:23.696;DEBUG;cfg-proc.cpp;378;"Chequeando Configuracion en: 192.168.0.212..."
2016/11/28;14:46:27.377;DEBUG;his-proc.cpp;40;"TO-SNMP-SERVICE (192.168.0.129:65000): C,C03"
2016/11/28;14:46:27.409;ERROR;his-proc.cpp;64;"Excepcion: WIN32(ERROR: 10054). recvfrom. Local=65003, Remoto:65000"
2016/11/28;14:46:33.373;DEBUG;his-proc.cpp;40;"TO-SNMP-SERVICE (192.168.0.129:65000): C,C03"
2016/11/28;14:46:33.405;ERROR;his-proc.cpp;64;"Excepcion: WIN32(ERROR: 10054). recvfrom. Local=65003, Remoto:65000"
2016/11/28;14:46:34.638;DEBUG;his-proc.cpp;40;"TO-SNMP-SERVICE (127.0.0.1:65000): C,C00,1"
2016/11/28;14:46:34.745;DEBUG;cfg-proc.cpp;378;"Chequeando Configuracion en: 192.168.0.212..."
2016/11/28;14:46:38.378;DEBUG;his-proc.cpp;40;"TO-SNMP-SERVICE (192.168.0.129:65000): C,C03"
2016/11/28;14:46:38.404;ERROR;his-proc.cpp;64;"Excepcion: WIN32(ERROR: 10054). recvfrom. Local=65003, Remoto:65000"
2016/11/28;14:46:42.933;INFO;web-app-server.cpp;72;"WebAppServer leaving..."
2016/11/28;14:46:43.384;DEBUG;his-proc.cpp;40;"TO-SNMP-SERVICE (192.168.0.129:65000): C,C03"
2016/11/28;14:46:43.407;ERROR;his-proc.cpp;64;"Excepcion: WIN32(ERROR: 10054). recvfrom. Local=65003, Remoto:65000"
2016/11/28;14:46:43.425;INFO;file-supervisor.cpp;112;"FileSupervisor leaving..."
2016/11/28;14:46:43.479;INFO;cfg-proc.cpp;409;"SoapClientProc leaving..."
2016/11/28;14:46:44.365;INFO;man-proc.cpp;85;"ManProc leaving..."
2016/11/28;14:49:31.108;INFO;uv5ki-gw-cfg.cpp;59;"UG5K-U BETA-1 (ULISES) CfgServer: (WIN-VER) Iniciado en "".\"". "
2016/11/28;14:49:31.126;INFO;uv5ki-gw-cfg.cpp;60;"ENTER para SALIR."
2016/11/28;14:49:31.138;INFO;his-proc.cpp;25;"HistClient (11680) running..."
2016/11/28;14:49:31.152;INFO;man-proc.cpp;46;"ManProc (11680) running..."
2016/11/28;14:49:31.165;INFO;cfg-proc.cpp;347;"SoapClientProc (11680) running..."
2016/11/28;14:49:31.178;INFO;cfg-proc.cpp;355;"SoapClientProc running. GetWorkingIpAddressAndName (192.168.0.129-192.168.1.5-CGW2)."
2016/11/28;14:49:31.194;INFO;web-app-server.cpp;25;"WebAppServer. Starting (8080) (.\appweb) (ug5kweb-index.html)..."
2016/11/28;14:49:31.215;INFO;file-supervisor.cpp;59;"FileSupervisor (11680) running..."
2016/11/28;14:49:31.230;INFO;web-app-server.cpp;37;"WebAppServer. Started..."
2016/11/28;14:49:31.244;INFO;web-app-server.cpp;53;"WebAppServer (11680) running..."
