Date;Time;Severity;From;Line;Message
2016/10/21;12:13:40.877;ERROR;his-proc.cpp;63;"Excepcion: LINUX(ERROR: 11). recvfrom: Resource temporarily unavailable. Local=65002, Remoto:65000"
2016/10/21;12:13:40.886;DEBUG;his-proc.cpp;39;"TO-SNMP-SERVICE (192.168.0.72:65000): C,C03"
2016/10/24;14:12:18.520;INFO;uv5ki-gw-cfg.cpp;57;"UG5K-U BETA-1 (ULISES) CfgServer: (NUCLEODF 2016-10-24 14:12:05) Iniciado en ""./"". "
2016/10/24;14:12:18.527;INFO;uv5ki-gw-cfg.cpp;58;"ENTER para SALIR."
2016/10/24;14:12:18.530;INFO;uv5ki-gw-cfg.cpp;281;"setAllSignalCatch. PID=4850..."
2016/10/24;14:12:18.561;INFO;file-supervisor.cpp;59;"FileSupervisor running..."
2016/10/24;14:12:18.565;INFO;man-proc.cpp;46;"ManProc running..."
2016/10/24;14:12:18.569;INFO;cfg-proc.cpp;344;"SoapClientProc running..."
2016/10/24;14:12:18.571;INFO;his-proc.cpp;25;"HistClient running..."
2016/10/24;14:12:18.579;ERROR;comm-conversor.cpp;98;"Intento Escritura String Vacio en INI (RTSP-IP_REC_A)."
2016/10/24;14:12:18.589;ERROR;comm-conversor.cpp;98;"Intento Escritura String Vacio en INI (AGENTE-NAME)."
2016/10/24;14:12:18.590;ERROR;comm-conversor.cpp;98;"Intento Escritura String Vacio en INI (AGENTE-LOCATION)."
2016/10/24;14:12:18.592;ERROR;comm-conversor.cpp;98;"Intento Escritura String Vacio en INI (AGENTE-CONTACT)."
2016/10/24;14:12:18.594;ERROR;comm-conversor.cpp;98;"Intento Escritura String Vacio en INI (AGENTE-SNMPV2COMM)."
2016/10/24;14:12:19.545;DEBUG;his-proc.cpp;40;"TO-SNMP-SERVICE (192.168.0.71:65000): C,C03"
2016/10/24;14:12:20.637;ERROR;uv5ki-gw-cfg.cpp;153;"Recibida Signal 17. de PID=4858, Code: 1, UID: 1000."
2016/10/24;14:12:20.687;INFO;cfg-proc.cpp;368;"Solicitando Configuracion a: 192.168.0.212..."
2016/10/24;14:12:20.689;DEBUG;soap-config.cpp;11;"SOAP: GetVersionConfiguracion desde 192.168.0.212"
2016/10/24;14:12:23.695;DEBUG;cfg-proc.cpp;134;"Cambio Estado sincronizacion => -3"
2016/10/24;14:12:23.697;ERROR;cfg-proc.cpp;384;"Excepcion: LINUX(ERROR: 113). No puedo conectarme al HOST: 192.168.0.212: No route to host. "
2016/10/24;14:12:24.549;ERROR;his-proc.cpp;64;"Excepcion: LINUX(ERROR: 11). recvfrom: Resource temporarily unavailable. Local=65002, Remoto:65000"
2016/10/24;14:12:24.562;DEBUG;his-proc.cpp;40;"TO-SNMP-SERVICE (192.168.0.72:65000): C,C03"
2016/10/24;14:12:28.362;ERROR;uv5ki-gw-cfg.cpp;153;"Recibida Signal 2. de PID=0, Code: 128, UID: 0."
2016/10/24;14:12:28.723;INFO;file-supervisor.cpp;112;"FileSupervisor leaving..."
2016/10/24;14:12:28.727;INFO;cfg-proc.cpp;392;"SoapClientProc leaving..."
2016/10/24;14:12:29.546;INFO;man-proc.cpp;84;"ManProc leaving..."
2016/10/24;14:58:54.410;INFO;uv5ki-gw-cfg.cpp;57;"UG5K-U BETA-1 (ULISES) CfgServer: (NUCLEODF 2016-10-24 14:58:40) Iniciado en ""./"". "
2016/10/24;14:58:54.413;INFO;uv5ki-gw-cfg.cpp;58;"ENTER para SALIR."
2016/10/24;14:58:54.418;INFO;web-app-server.cpp;22;"WebAppServer. Starting..."
2016/10/24;14:58:54.421;INFO;file-supervisor.cpp;59;"FileSupervisor running..."
2016/10/24;14:58:54.423;INFO;cfg-proc.cpp;344;"SoapClientProc running..."
2016/10/24;14:58:54.424;INFO;web-app-server.cpp;34;"WebAppServer. Started..."
2016/10/24;14:58:54.426;INFO;uv5ki-gw-cfg.cpp;281;"setAllSignalCatch. PID=5646..."
2016/10/24;14:58:54.427;INFO;man-proc.cpp;46;"ManProc running..."
2016/10/24;14:58:54.429;INFO;his-proc.cpp;25;"HistClient running..."
2016/10/24;14:58:54.431;INFO;web-app-server.cpp;52;"WebAppServer running..."
2016/10/24;14:58:54.440;ERROR;comm-conversor.cpp;98;"Intento Escritura String Vacio en INI (RTSP-IP_REC_A)."
2016/10/24;14:58:54.453;ERROR;comm-conversor.cpp;98;"Intento Escritura String Vacio en INI (AGENTE-NAME)."
2016/10/24;14:58:54.455;ERROR;comm-conversor.cpp;98;"Intento Escritura String Vacio en INI (AGENTE-LOCATION)."
2016/10/24;14:58:54.457;ERROR;comm-conversor.cpp;98;"Intento Escritura String Vacio en INI (AGENTE-CONTACT)."
2016/10/24;14:58:54.458;ERROR;comm-conversor.cpp;98;"Intento Escritura String Vacio en INI (AGENTE-SNMPV2COMM)."
2016/10/24;14:58:55.431;DEBUG;his-proc.cpp;40;"TO-SNMP-SERVICE (192.168.0.71:65000): C,C03"
2016/10/24;14:58:56.504;ERROR;uv5ki-gw-cfg.cpp;153;"Recibida Signal 17. de PID=5654, Code: 1, UID: 1000."
2016/10/24;14:58:56.554;INFO;cfg-proc.cpp;368;"Solicitando Configuracion a: 192.168.0.212..."
2016/10/24;14:58:56.556;DEBUG;soap-config.cpp;11;"SOAP: GetVersionConfiguracion desde 192.168.0.212"
2016/10/24;14:58:59.564;DEBUG;cfg-proc.cpp;134;"Cambio Estado sincronizacion => -3"
2016/10/24;14:58:59.566;ERROR;cfg-proc.cpp;384;"Excepcion: LINUX(ERROR: 113). No puedo conectarme al HOST: 192.168.0.212: No route to host. "
2016/10/24;14:59:00.432;ERROR;his-proc.cpp;64;"Excepcion: LINUX(ERROR: 11). recvfrom: Resource temporarily unavailable. Local=65002, Remoto:65000"
2016/10/24;14:59:00.443;DEBUG;his-proc.cpp;40;"TO-SNMP-SERVICE (192.168.0.72:65000): C,C03"
2016/10/24;14:59:05.441;ERROR;his-proc.cpp;64;"Excepcion: LINUX(ERROR: 11). recvfrom: Resource temporarily unavailable. Local=65002, Remoto:65000"
2016/10/24;14:59:05.451;DEBUG;his-proc.cpp;40;"TO-SNMP-SERVICE (127.0.0.1:65000): C,C00,0"
2016/10/24;14:59:09.631;DEBUG;cfg-proc.cpp;365;"Chequeando Configuracion en: 192.168.0.212..."
